school_key,identity_quality,redizo,school_name_raw,address_raw,city,postcode,school_type,programme_taxonomy,programme_identity,classification_quality,canonical_source_id,school_name_source_id,address_source_id,city_source_id,postcode_source_id,provenance_count,provenance_sources
redizo:600013766,redizo,600013766,Střední škola,"Charbulova 1072, Brno, 61800",Brno,618 00,SOS_HOTEL_BUSINESS,UNKNOWN,UNKNOWN,authoritative_programme_group16,jpz_2021_historic_vysledky,jpz_2017_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,31,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013774,redizo,600013774,TRIVIS - Střední škola veterinární,"Dukelská třída 467, Brno, 61400",Brno,614 00,SOS_AGRICULTURAL,SOS_AGRICULTURAL,SOS_AGRICULTURAL,authoritative_programme_group16,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,30,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013782,redizo,600013782,"SŠ inform., poštovnictví a finančnictví","Čichnova 982, Brno, 62400",Brno,624 00,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,jpz_2021_historic_vysledky,jpz_2017_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,31,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013804,redizo,600013804,Střední průmyslová škola stavební,"Kudelova 1855, Brno, 60200",Brno,602 00,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,mz_2016_j,jpz_2017_historic_vysledky,mz_2016_j,jpz_2021_historic_vysledky,mz_2016_j,31,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013812,redizo,600013812,Taneční konzervatoř,"Nejedlého 375, Brno, 63800",Brno,638 00,SOS_ARTS,SOS_ARTS,SOS_ARTS,authoritative_programme_group16,mz_2016_j,jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky,mz_2016_j,mz_2016_j,mz_2016_j,24,jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013821,redizo,600013821,Střední škola polytechnická,"Jílová 164, Brno, 63900",Brno,639 00,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,jpz_2021_historic_vysledky,jpz_2017_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,31,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013839,redizo,600013839,"Obchodní akademie ELDO, o.p.s.","Střední 552, Brno, 60200",Brno,602 00,LYC,SOS_ECONOMIC,SOS_ECONOMIC,authoritative_programme_group16,jpz_2022_historic_vysledky,jpz_2017_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,30,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013847,redizo,600013847,SŠ stavebních řemesel,"Pražská 636, Brno, 64200",Brno,642 00,SOS_TECHNICAL,UNKNOWN,UNKNOWN,authoritative_programme_group16,jpz_2022_historic_vysledky,jpz_2017_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,30,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013855,redizo,600013855,SŠ strojírenská a elektrotechnická,"Trnkova 2482, Brno, 62800",Brno,628 00,SOS_TECHNICAL,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,authoritative_programme_group16,jpz_2022_historic_vysledky,jpz_2017_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,30,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013863,redizo,600013863,Gymnázium Brno-Bystrc,"Vejrostova 1143, Brno, 63500",Brno,635 00,GY4,GY6,GY6,authoritative_programme_group16,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,31,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013880,redizo,600013880,Hotelová škola s.r.o.,"Bosonožská 381, Brno, 62500",Brno,625 00,SOS_HOTEL_BUSINESS,SOS_HOTEL_BUSINESS,SOS_HOTEL_BUSINESS,authoritative_programme_group16,jpz_2022_historic_vysledky,jpz_2017_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,30,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013898,redizo,600013898,"I. Něm. zem. gymnasium, ZŠ a MŠ, o.p.s.","Mendlovo náměstí 1, Brno, 60300",Brno,603 00,GY4,GY8,GY8,authoritative_programme_group16,jpz_2021_historic_vysledky,jpz_2017_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,29,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap
redizo:600013910,redizo,600013910,Střední škola grafická,"Šmahova 364, Brno, 62700",Brno,627 00,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,jpz_2021_historic_vysledky,jpz_2017_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,31,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013928,redizo,600013928,"SPŠ chemická a gymnázium Brno, Vranovská","Vranovská 1364, Brno, 61400",Brno,614 00,GY4,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,jpz_2021_historic_vysledky,jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,31,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013936,redizo,600013936,SPŠ a VOŠ,"Sokolská 366, Brno, 60200",Brno,602 00,LYC,SOS_HOTEL_BUSINESS,SOS_HOTEL_BUSINESS,authoritative_programme_group16,jpz_2021_historic_vysledky,jpz_2017_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,31,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013944,redizo,600013944,SŠ umění a designu a VOŠ,"Husova 537, Brno, 60200",Brno,602 00,SOS_TECHNICAL,SOS_ARTS,SOS_ARTS,authoritative_programme_group16,mz_2016_j,jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky,mz_2016_j,mz_2016_j,mz_2016_j,24,jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013961,redizo,600013961,Gymnázium J.G.Mendela a jeho zař. a ZUŠ,"Mendlovo náměstí 1, Brno, 60300",Brno,603 00,GY4,GY4,GY4,authoritative_programme_group16,mz_2016_j,jpz_2017_historic_vysledky,mz_2016_j,jpz_2021_historic_vysledky,jpz_2023_historic_vysledky,29,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013979,redizo,600013979,SŠ a VOŠ tradičních řemesel s.r.o.,"Střední 552, Brno, 60200",Brno,602 00,SOS_ARTS,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,jpz_2022_historic_vysledky,jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,30,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600013987,redizo,600013987,Gymnázium T. G. Masaryka,"U Školy 39, Zastávka, 66484",Zastávka,664 84,GY4,GY4,GY4,authoritative_programme_group16,jpz_2021_historic_vysledky,jpz_2017_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,31,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600014011,redizo,600014011,Střední škola a základní škola Tišnov,"nám. Míru 22, Tišnov, 66601",Tišnov,666 01,SOS_AGRICULTURAL,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,mz_2016_j,jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky,mz_2016_j,mz_2016_j,mz_2016_j,20,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap
redizo:600014029,redizo,600014029,"SOŠ a SOU Kuřim, s.r.o.","Křížkovského 48, Kuřim, 66434",Kuřim,664 34,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,jpz_2022_historic_vysledky,jpz_2017_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,jpz_2022_historic_vysledky,30,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600014053,redizo,600014053,Gymnázium Jana Blahoslava,"Lány 859, Ivančice, 66491",Ivančice,664 91,GY4,GY4,GY4,authoritative_programme_group16,jpz_2021_historic_vysledky,jpz_2017_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,31,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
redizo:600014061,redizo,600014061,Gymnázium a ZUŠ,"Riegrova 40, Šlapanice, 66451",Šlapanice,664 51,GY8,GY8,GY8,authoritative_programme_group16,jpz_2021_historic_vysledky,jpz_2017_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,jpz_2021_historic_vysledky,31,jpz_2017_historic_vysledky|jpz_2018_historic_vysledky|jpz_2019_historic_vysledky|jpz_2020_historic_vysledky|jpz_2021_historic_vysledky|jpz_2022_historic_vysledky|jpz_2023_historic_vysledky|jpz_2024_kolo1_prihlasky+jpz_2024_kolo1_kapacity+jpz_2024_kolo1_vysledky|jpz_2025_kolo1_prihlasky+jpz_2025_kolo1_kapacity+jpz_2025_kolo1_vysledky|jpz_2026_kolo1_prihlasky+jpz_2026_kolo1_kapacity+jpz_2026_kolo1_vysledky|mz_2016_j|mz_2016_jap|mz_2017_j|mz_2017_jap|mz_2018_j|mz_2018_jap|mz_2019_j|mz_2019_jap|mz_2020_j|mz_2020_jap|mz_2021_j|mz_2021_jap|mz_2022_j|mz_2022_jap|mz_2023_j|mz_2023_jap|mz_2024_j|mz_2024_jap|mz_2025_j|mz_2025_jap|mz_2026_j
