school_key,identity_quality,redizo,school_name_raw,address_raw,city,postcode,school_type,programme_taxonomy,programme_identity,classification_quality,programme_group_raw,programme_group_16_raw,kkov_raw,programme_name_raw,programme_focus_raw,component,mean_mz_score_pct,mean_mz_candidates,max_mz_candidates,mz_school_mean_percentile,mz_school_mean_percentile_method,mz_school_mean_percentile_reference,mean_mz_participation_rate_vs_cj,n_years,first_year,last_year,slope_per_year,slope_mz_mean_score_pct_per_year,slope_mz_school_mean_percentile_per_year
redizo:600017079,redizo,600017079,SPŠ a SOU,"Školní 164, Uničov, 78391",Uničov,783 91,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,AJ,72.77994227994229,8.363636363636363,16.0,31.248253707652964,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.766972421517876,11,2016,2026,1.0625207431457577,1.0625207431457577,-0.09257001142109299
redizo:600017079,redizo,600017079,SPŠ a SOU,"Školní 164, Uničov, 78391",Uničov,783 91,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,CJ,58.41847647302195,11.181818181818182,22.0,31.514579890090115,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.7720840775386387,0.7720840775386387,0.1561782797627546
redizo:600017079,redizo,600017079,SPŠ a SOU,"Školní 164, Uničov, 78391",Uničov,783 91,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,M,50.11111111111111,5.333333333333333,9.0,41.8929320428415,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.35501165501165505,11,2016,2026,4.551282051283176,4.551282051283176,4.043793170405587
redizo:600017087,redizo,600017087,Střední odborná škola,"Komenského 677, Litovel, 78401",Litovel,784 01,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,AJ,54.93503174603177,7.333333333333333,14.0,6.066298121025137,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.7194444444444444,5,2016,2020,2.992214285714031,2.992214285714031,-1.5589201182562804
redizo:600017087,redizo,600017087,Střední odborná škola,"Komenského 677, Litovel, 78401",Litovel,784 01,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,CJ,52.15,8.25,15.0,16.758072529061717,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,5,2016,2020,-1.8000000000002252,-1.8000000000002252,-4.210337043412294
redizo:600017087,redizo,600017087,Střední odborná škola,"Komenského 677, Litovel, 78401",Litovel,784 01,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,,5,2016,2020,,,
redizo:600017087,redizo,600017087,Střední odborná škola,"Komenského 677, Litovel, 78401",Litovel,784 01,SOU_OTHER,SOU_OTHER,SOU_OTHER,authoritative_programme_group16,UOS,UOS,,,,AJ,82.8125,7.5,8.0,52.85776904986034,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2025 component=AJ,0.8819444444444444,2,2025,2026,15.624999999999641,15.624999999999641,57.15061782637083
redizo:600017087,redizo,600017087,Střední odborná škola,"Komenského 677, Litovel, 78401",Litovel,784 01,SOU_OTHER,SOU_OTHER,SOU_OTHER,authoritative_programme_group16,UOS,UOS,,,,CJ,69.68055555555554,8.5,9.0,62.541065590102846,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2025 component=CJ,1.0,2,2025,2026,10.861111111110844,10.861111111110844,23.70374078447369
redizo:600017087,redizo,600017087,Střední odborná škola,"Komenského 677, Litovel, 78401",Litovel,784 01,SOU_OTHER,SOU_OTHER,SOU_OTHER,authoritative_programme_group16,UOS,UOS,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2025 component=M,,2,2025,2026,,,
redizo:600017087,redizo,600017087,Střední odborná škola,"Komenského 677, Litovel, 78401",Litovel,784 01,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,AJ,87.1,3.0,5.0,65.12873393071435,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2025 component=AJ,0.9166666666666667,2,2025,2026,19.79999999999955,19.79999999999955,68.4807024855729
redizo:600017087,redizo,600017087,Střední odborná škola,"Komenského 677, Litovel, 78401",Litovel,784 01,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,CJ,53.0,3.5,6.0,10.701582356445886,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2025 component=CJ,1.0,2,2025,2026,-5.999999999999879,-5.999999999999879,-13.367844624591251
redizo:600017087,redizo,600017087,Střední odborná škola,"Komenského 677, Litovel, 78401",Litovel,784 01,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2025 component=M,,2,2025,2026,,,
redizo:600017095,redizo,600017095,Střední škola polytechnická,"Rooseveltova 472, Olomouc, 77900",Olomouc,779 00,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,authoritative_programme_group16,NTE,NTE,,,,AJ,70.02116856870339,17.363636363636363,25.0,22.447793425976,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.76649598000688,11,2016,2026,0.19373840852131619,0.19373840852131619,-2.2616341652637018
redizo:600017095,redizo,600017095,Střední škola polytechnická,"Rooseveltova 472, Olomouc, 77900",Olomouc,779 00,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,authoritative_programme_group16,NTE,NTE,,,,CJ,50.4078956642225,23.454545454545453,36.0,7.0635852772106,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.5099408101477177,0.5099408101477177,0.17320110354425106
redizo:600017095,redizo,600017095,Střední škola polytechnická,"Rooseveltova 472, Olomouc, 77900",Olomouc,779 00,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,authoritative_programme_group16,NTE,NTE,,,,M,28.03777777777778,10.0,18.0,8.453901413555007,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.35066333666333666,11,2016,2026,3.371111111111045,3.371111111111045,1.6673231771696762
redizo:600017095,redizo,600017095,Střední škola polytechnická,"Rooseveltova 472, Olomouc, 77900",Olomouc,779 00,SOU_OTHER,SOU_OTHER,SOU_OTHER,authoritative_programme_group16,UOS,UOS,,,,AJ,70.45268181818182,6.571428571428571,11.0,24.076353211389215,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2019 component=AJ,0.8188775510204083,8,2019,2026,1.7700512187088293,1.7700512187088293,2.217966008038209
redizo:600017095,redizo,600017095,Střední škola polytechnická,"Rooseveltova 472, Olomouc, 77900",Olomouc,779 00,SOU_OTHER,SOU_OTHER,SOU_OTHER,authoritative_programme_group16,UOS,UOS,,,,CJ,51.33256029684601,7.857142857142857,11.0,10.277508117709747,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2019 component=CJ,1.0,8,2019,2026,-0.49545925089407816,-0.49545925089407816,-2.2255701397936596
redizo:600017095,redizo,600017095,Střední škola polytechnická,"Rooseveltova 472, Olomouc, 77900",Olomouc,779 00,SOU_OTHER,SOU_OTHER,SOU_OTHER,authoritative_programme_group16,UOS,UOS,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2019 component=M,,8,2019,2026,,,
redizo:600017095,redizo,600017095,Střední škola polytechnická,"Rooseveltova 472, Olomouc, 77900",Olomouc,779 00,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,AJ,72.03055174359953,12.3,17.0,29.287522698986027,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.7306705009965879,11,2016,2026,0.6919591602696219,0.6919591602696219,-0.33104453991940264
redizo:600017095,redizo,600017095,Střední škola polytechnická,"Rooseveltova 472, Olomouc, 77900",Olomouc,779 00,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,CJ,53.53469493835107,15.909090909090908,23.0,15.355408964287053,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.05534913593211844,0.05534913593211844,-1.852706978405224
redizo:600017095,redizo,600017095,Střední škola polytechnická,"Rooseveltova 472, Olomouc, 77900",Olomouc,779 00,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,M,35.15102040816326,5.857142857142857,7.0,15.023313837805814,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.34492126231256665,11,2016,2026,0.06399331662488364,0.06399331662488364,-1.407523772014923
redizo:600017109,redizo,600017109,Obchodní akademie,"tř. Spojenců 745, Olomouc, 77900",Olomouc,779 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,AJ,85.71876806220598,27.636363636363637,42.0,69.69655926142447,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.9077190660673093,11,2016,2026,0.9236284349367158,0.9236284349367158,1.7067490288428318
redizo:600017109,redizo,600017109,Obchodní akademie,"tř. Spojenců 745, Olomouc, 77900",Olomouc,779 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,CJ,71.6372731683483,30.818181818181817,53.0,70.76214677178599,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.7648044575427446,0.7648044575427446,0.283220063779211
redizo:600017109,redizo,600017109,Obchodní akademie,"tř. Spojenců 745, Olomouc, 77900",Olomouc,779 00,LYC,LYC,LYC,authoritative_programme_group16,LYC,LYC,,,,M,62.9909090909091,8.0,11.0,62.30045910941978,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.21669196848116823,11,2016,2026,1.7354066985646148,1.7354066985646148,2.4091783339704587
redizo:600017109,redizo,600017109,Obchodní akademie,"tř. Spojenců 745, Olomouc, 77900",Olomouc,779 00,SOS_ECONOMIC,SOS_ECONOMIC,SOS_ECONOMIC,authoritative_programme_group16,SEK,SEK,,,,AJ,82.6772328130977,48.63636363636363,59.0,59.53718213753918,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.8655525110813151,11,2016,2026,0.47594253231598205,0.47594253231598205,0.018038634282652996
redizo:600017109,redizo,600017109,Obchodní akademie,"tř. Spojenců 745, Olomouc, 77900",Olomouc,779 00,SOS_ECONOMIC,SOS_ECONOMIC,SOS_ECONOMIC,authoritative_programme_group16,SEK,SEK,,,,CJ,65.54705588872606,55.90909090909091,61.0,55.44742598299087,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,1.0925804167719821,1.0925804167719821,1.0752087784248314
redizo:600017109,redizo,600017109,Obchodní akademie,"tř. Spojenců 745, Olomouc, 77900",Olomouc,779 00,SOS_ECONOMIC,SOS_ECONOMIC,SOS_ECONOMIC,authoritative_programme_group16,SEK,SEK,,,,M,39.32323232323232,9.166666666666666,12.0,18.738512323815204,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.1722330101784125,11,2016,2026,-0.07838383838391064,-0.07838383838391064,-3.1299062239018345
redizo:600017117,redizo,600017117,Gymnázium Jana Opletala,"Opletalova 189, Litovel, 78401",Litovel,784 01,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,AJ,85.72426562032241,18.454545454545453,25.0,68.5958407300433,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.6684374118856877,11,2016,2026,0.17429516550176088,0.17429516550176088,-0.539262250177899
redizo:600017117,redizo,600017117,Gymnázium Jana Opletala,"Opletalova 189, Litovel, 78401",Litovel,784 01,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,CJ,74.93851420610041,27.454545454545453,30.0,77.79656185577663,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.717207742449124,0.717207742449124,0.3670545393150476
redizo:600017117,redizo,600017117,Gymnázium Jana Opletala,"Opletalova 189, Litovel, 78401",Litovel,784 01,GY4,GY4,GY4,authoritative_programme_group16,GY4,GY4,,,,M,63.362157034884305,9.0,15.0,60.306288566262566,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.3315625881143122,11,2016,2026,1.247458803822414,1.247458803822414,0.4331441115139456
redizo:600017117,redizo,600017117,Gymnázium Jana Opletala,"Opletalova 189, Litovel, 78401",Litovel,784 01,GY8,GY8,GY8,authoritative_programme_group16,GY8,GY8,,,,AJ,91.8461392805056,13.0,21.0,86.87510491517678,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.5812548018430371,11,2016,2026,0.0400309546959104,0.0400309546959104,-0.3352771230124914
redizo:600017117,redizo,600017117,Gymnázium Jana Opletala,"Opletalova 189, Litovel, 78401",Litovel,784 01,GY8,GY8,GY8,authoritative_programme_group16,GY8,GY8,,,,CJ,80.30697179627663,22.272727272727273,28.0,88.01564175706527,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.22081945584619658,0.22081945584619658,-0.4695375236153847
redizo:600017117,redizo,600017117,Gymnázium Jana Opletala,"Opletalova 189, Litovel, 78401",Litovel,784 01,GY8,GY8,GY8,authoritative_programme_group16,GY8,GY8,,,,M,65.66162464985995,9.5,17.0,63.08886332183745,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.4207801457801458,11,2016,2026,-0.39096223359037197,-0.39096223359037197,-2.0354917392670093
redizo:600017125,redizo,600017125,Střední škola zemědělská a zahradnická,"U Hradiska 7, Olomouc, 77900",Olomouc,779 00,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,AJ,62.66184856398175,23.636363636363637,27.0,15.200273688122875,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.731693403276595,11,2016,2026,0.6281235970837185,0.6281235970837185,-1.4614155397981328
redizo:600017125,redizo,600017125,Střední škola zemědělská a zahradnická,"U Hradiska 7, Olomouc, 77900",Olomouc,779 00,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,CJ,56.19595226976382,32.81818181818182,40.0,22.5729809820795,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.5875949856595396,0.5875949856595396,-0.6949732317046168
redizo:600017125,redizo,600017125,Střední škola zemědělská a zahradnická,"U Hradiska 7, Olomouc, 77900",Olomouc,779 00,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,M,36.34078339960692,9.444444444444445,17.0,22.69069018683653,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.2721912509193211,11,2016,2026,-0.7849814086668789,-0.7849814086668789,-1.6415726714523255
redizo:600017125,redizo,600017125,Střední škola zemědělská a zahradnická,"U Hradiska 7, Olomouc, 77900",Olomouc,779 00,SOS_AGRICULTURAL,SOS_AGRICULTURAL,SOS_AGRICULTURAL,authoritative_programme_group16,SZE,SZE,,,,AJ,68.87217651148032,25.0,47.0,21.951859160781872,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.7433291512717151,11,2016,2026,0.7782977355762549,0.7782977355762549,-1.1970213724248933
redizo:600017125,redizo,600017125,Střední škola zemědělská a zahradnická,"U Hradiska 7, Olomouc, 77900",Olomouc,779 00,SOS_AGRICULTURAL,SOS_AGRICULTURAL,SOS_AGRICULTURAL,authoritative_programme_group16,SZE,SZE,,,,CJ,59.47738813794021,32.45454545454545,53.0,33.3901414783458,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.9809062478899039,0.9809062478899039,1.054769373181728
redizo:600017125,redizo,600017125,Střední škola zemědělská a zahradnická,"U Hradiska 7, Olomouc, 77900",Olomouc,779 00,SOS_AGRICULTURAL,SOS_AGRICULTURAL,SOS_AGRICULTURAL,authoritative_programme_group16,SZE,SZE,,,,M,36.44469696969698,9.125,15.0,16.338059117774083,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.30963635257562144,11,2016,2026,0.3461627965801449,0.3461627965801449,-1.1386678105824681
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,AJ,68.71190144418705,15.363636363636363,22.0,21.827287420979694,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.8964518324812443,11,2016,2026,0.8852067662815308,0.8852067662815308,-0.961404392622507
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,CJ,53.56611195353105,17.181818181818183,24.0,14.834491824194238,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.10433814239050122,0.10433814239050122,-1.5383365652657177
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,,11,2016,2026,,,
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,authoritative_programme_group16,NTE,NTE,,,,AJ,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=AJ,,1,2017,2017,,,
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,authoritative_programme_group16,NTE,NTE,,,,CJ,54.4,5.0,5.0,25.24122807017544,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=CJ,1.0,1,2017,2017,,,
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,NASTAVBA_TECHNICAL,authoritative_programme_group16,NTE,NTE,,,,M,,,,,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=M,,1,2017,2017,,,
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,ST1,ST1,,,,AJ,79.46942889938344,9.363636363636363,14.0,48.581130679592384,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.7228752976079179,11,2016,2026,0.17742824347373162,0.17742824347373162,-1.8554675469066653
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,ST1,ST1,,,,CJ,58.6832102389589,13.0,17.0,30.823402556542998,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.3586869414008645,0.3586869414008645,-1.132738522375715
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,ST1,ST1,,,,M,39.57777777777776,7.0,10.0,31.322907387290204,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.46021870286576166,11,2016,2026,-9.9476190476156,-9.9476190476156,-15.244028285328547
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,AJ,74.76843989681188,28.90909090909091,44.0,34.42724427945514,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.8008858505533674,11,2016,2026,0.24215956485598208,0.24215956485598208,-2.035301694605481
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,CJ,57.997276802137385,35.54545454545455,49.0,28.007742541642337,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.22061211017796709,0.22061211017796709,-1.5837928611371543
redizo:600017133,redizo,600017133,Střední škola technických profesí,"Kosinova 872, Olomouc, 77900",Olomouc,779 00,SOU_TECHNICAL,SOU_TECHNICAL,SOU_TECHNICAL,authoritative_programme_group16,UTE,UTE,,,,M,47.769696969696966,7.2,11.0,29.950038818926647,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.2162477866135181,11,2016,2026,-0.0355450609995035,-0.0355450609995035,-2.662215914251089
redizo:600017141,redizo,600017141,Střední odborná škola Olomouc s.r.o.,"Řepčínská 239, Olomouc, 77900",Olomouc,779 00,SOS_PEDAGOGICAL_HUMANITIES,SOS_PEDAGOGICAL_HUMANITIES,SOS_PEDAGOGICAL_HUMANITIES,authoritative_programme_group16,SHU,SHU,,,,AJ,73.43051845107563,43.36363636363637,76.0,31.217788645135464,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.8647026987079464,11,2016,2026,0.37888128869455856,0.37888128869455856,-1.605901084320673
redizo:600017141,redizo,600017141,Střední odborná škola Olomouc s.r.o.,"Řepčínská 239, Olomouc, 77900",Olomouc,779 00,SOS_PEDAGOGICAL_HUMANITIES,SOS_PEDAGOGICAL_HUMANITIES,SOS_PEDAGOGICAL_HUMANITIES,authoritative_programme_group16,SHU,SHU,,,,CJ,59.88818084331076,48.54545454545455,82.0,34.329479991608416,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.7236810266645304,0.7236810266645304,0.17125744072225937
redizo:600017141,redizo,600017141,Střední odborná škola Olomouc s.r.o.,"Řepčínská 239, Olomouc, 77900",Olomouc,779 00,SOS_PEDAGOGICAL_HUMANITIES,SOS_PEDAGOGICAL_HUMANITIES,SOS_PEDAGOGICAL_HUMANITIES,authoritative_programme_group16,SHU,SHU,,,,M,25.94285714285715,6.5,7.0,4.554038681723695,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.16294642857142858,11,2016,2026,1.6571428571433258,1.6571428571433258,0.16180170521710158
redizo:600017150,redizo,600017150,Střed.škola stavební a podnikatel. s.r.o,"Štěpánovská 23, Olomouc, 78335",Olomouc,783 35,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,AJ,81.3225,8.0,8.0,60.859188544152744,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.2962962962962963,3,2016,2018,,,
redizo:600017150,redizo,600017150,Střed.škola stavební a podnikatel. s.r.o,"Štěpánovská 23, Olomouc, 78335",Olomouc,783 35,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,CJ,60.15353535353534,17.666666666666668,27.0,39.2523078690563,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,3,2016,2018,9.86666666667302,9.86666666667302,28.63324649259804
redizo:600017150,redizo,600017150,Střed.škola stavební a podnikatel. s.r.o,"Štěpánovská 23, Olomouc, 78335",Olomouc,783 35,NASTAVBA_OTHER,NASTAVBA_OTHER,NASTAVBA_OTHER,authoritative_programme_group16,NOS,NOS,,,,M,46.0,7.5,9.0,39.47750930358748,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.3666666666666667,3,2016,2018,-3.9999999999999925,-3.9999999999999925,-8.170052715232002
redizo:600017168,redizo,600017168,Střední škola grafiky a médií Olomouc,"Střední novosadská 87, Olomouc, 77900",Olomouc,779 00,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,ST2,ST2,,,,AJ,71.55931286549708,13.6,23.0,31.683747068161317,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=AJ,0.8778186274509803,10,2017,2026,2.9864647730438185,2.9864647730438185,4.475222208198871
redizo:600017168,redizo,600017168,Střední škola grafiky a médií Olomouc,"Střední novosadská 87, Olomouc, 77900",Olomouc,779 00,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,ST2,ST2,,,,CJ,58.98906445034155,15.5,24.0,30.59107962225097,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=CJ,1.0,10,2017,2026,1.1548781415809748,1.1548781415809748,1.3950012115528503
redizo:600017168,redizo,600017168,Střední škola grafiky a médií Olomouc,"Střední novosadská 87, Olomouc, 77900",Olomouc,779 00,SOS_TECHNICAL,SOS_TECHNICAL,SOS_TECHNICAL,authoritative_programme_group16,ST2,ST2,,,,M,33.26666666666665,5.5,6.0,15.135929790081125,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2017 component=M,0.3666666666666667,10,2017,2026,-0.9037037037037263,-0.9037037037037263,-1.9620248018362685
redizo:600017168,redizo,600017168,Střední škola grafiky a médií Olomouc,"Střední novosadská 87, Olomouc, 77900",Olomouc,779 00,SOU_OTHER,SOU_OTHER,SOU_OTHER,authoritative_programme_group16,UOS,UOS,,,,AJ,75.97067780807632,42.81818181818182,53.0,38.94403388561768,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=AJ,0.9258294915961108,11,2016,2026,1.1224830190356885,1.1224830190356885,0.6647054137405627
redizo:600017168,redizo,600017168,Střední škola grafiky a médií Olomouc,"Střední novosadská 87, Olomouc, 77900",Olomouc,779 00,SOU_OTHER,SOU_OTHER,SOU_OTHER,authoritative_programme_group16,UOS,UOS,,,,CJ,61.864022395490515,46.45454545454545,57.0,42.106206056386846,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=CJ,1.0,11,2016,2026,0.8293948738344412,0.8293948738344412,0.4470721326187485
redizo:600017168,redizo,600017168,Střední škola grafiky a médií Olomouc,"Střední novosadská 87, Olomouc, 77900",Olomouc,779 00,SOU_OTHER,SOU_OTHER,SOU_OTHER,authoritative_programme_group16,UOS,UOS,,,,M,32.1987012987013,7.0,11.0,15.694608780582533,equal_weight_school_mean_percentile_rank,eligible schools in graduation_year=2016 component=M,0.1400482657433998,11,2016,2026,-0.6358151808350291,-0.6358151808350291,-1.3319090848052773
